Gene,Index
CLIC4,6434
NSL1,6435
WWTR1,6436
SAMHD1,6437
FAM98A,6438
TPGS2,6439
NECTIN3,6440
KBTBD2,6441
SYF2,6442
RWDD3,6443
SEC31B,6444
PNISR,6445
KANK2,6446
GAP43,6447
ADGRA2,6448
NUDT13,6449
TMEM87A,6450
C2CD2,6451
GAPDH,6452
SH2B1,6453
UNC50,6454
MMACHC,6455
EGFL6,6456
TIPARP,6457
NECAP1,6458
CHMP2B,6459
DHRS7B,6460
AAR2,6461
NGDN,6462
KRT23,6463
TSKU,6464
HINFP,6465
SNED1,6466
HIGD1A,6467
REXO2,6468
IBTK,6469
CLIP3,6470
AOC1,6471
TBC1D10B,6472
RNF167,6473
MOXD1,6474
GORASP2,6475
C2CD3,6476
TKFC,6477
ZZZ3,6478
SPATS2L,6479
TENM4,6480
NSMF,6481
L3MBTL1,6482
RPAP1,6483
FAM32A,6484
LRIG1,6485
UPF2,6486
LRP10,6487
PTCD1,6488
ACOT11,6489
PLEKHG3,6490
OSBPL3,6491
SUSD5,6492
ATRNL1,6493
IPCEF1,6494
GLCE,6495
ZNF451,6496
SIPA1L1,6497
CHD5,6498
SS18L1,6499
SETBP1,6500
UBXN7,6501
LTN1,6502
CNTNAP2,6503
ZNF500,6504
FAM169A,6505
SLITRK5,6506
PPP1R16B,6507
DNM3,6508
AUTS2,6509
SENP6,6510
RAB11FIP5,6511
ANKRD17,6512
GIGYF2,6513
ERC2,6514
APPL1,6515
DECR2,6516
RAI14,6517
LSM14A,6518
RTL8A,6519
POLDIP2,6520
LINC02249,6521
TBC1D29P,6522
ARHGEF26,6523
KLK13,6524
GGA1,6525
HERC4,6526
TOR1AIP1,6527
CCDC9,6528
DCAF4,6529
CHTOP,6530
EDRF1,6531
SZRD1,6532
WIPI2,6533
LRIT1,6534
PYGO1,6535
CCDC69,6536
TANC2,6537
WSB1,6538
LDLRAP1,6539
PRPF31,6540
TCTN3,6541
GAPVD1,6542
TRPC4AP,6543
SERBP1,6544
TES,6545
ZBTB20,6546
LINC00588,6547
TTLL3,6548
IRF2BP1,6549
TRAF3IP1,6550
LRRC32,6551
RIBC2,6552
NAT9,6553
ZNF337,6554
ABCA12,6555
NOC2L,6556
RSL1D1,6557
SENP3,6558
TIPRL,6559
INTS1,6560
NPHP4,6561
GART,6562
OR1F2P,6563
OR1A2,6564
GAS1,6565
FBXW2,6566
PTPN22,6567
AMD1,6568
GAS2,6569
GMEB2,6570
SPAG8,6571
PITPNC1,6572
GAS6,6573
OR2F1,6574
OR2B6,6575
GAS8,6576
ARL5A,6577
FBXW4P1,6578
PHGDH,6579
STAP1,6580
B3GAT3,6581
GATA1,6582
TIAM2,6583
FBXO2,6584
FBXL6,6585
FBXL5,6586
FBXL4,6587
LCE2B,6588
GATA2,6589
FAM50B,6590
KLHL3,6591
GATA3,6592
KCNG2,6593
CLEC4E,6594
PTTG3P,6595
CABYR,6596
NKX2-8,6597
GATA4,6598
FBXO24,6599
FBXO22,6600
SLC13A4,6601
FBXO9,6602
GATA6,6603
FBXO5,6604
FBXO4,6605
FBXO3,6606
HIBCH,6607
VPS33B,6608
TINF2,6609
SACS,6610
PLA2G2D,6611
GATM,6612
IL1RAPL2,6613
FGF20,6614
ERAL1,6615
CLDN17,6616
ARFGAP3,6617
ANKRD2,6618
AK5,6619
GALNT8,6620
FGF21,6621
MYCBP,6622
SERGEF,6623
EHF,6624
GBAP1,6625
NIPSNAP2,6626
GBE1,6627
GBP1,6628
GAPDHS,6629
OR7A17,6630
GBP2,6631
HSPB8,6632
GNL3,6633
FAM162A,6634
GBX1,6635
GBX2,6636
GC,6637
GCDH,6638
GCG,6639
GCGR,6640
GCH1,6641
GCHFR,6642
GCK,6643
GCKR,6644
LHX6,6645
PTPN18,6646
SEZ6L2,6647
NUPR1,6648
PPP1R14B,6649
OR10J1,6650
KAT2A,6651
NR6A1,6652
PLEK2,6653
AMELX,6654
GCNT1,6655
NARF,6656
SLC17A5,6657
CNNM4,6658
CNNM3,6659
CNNM1,6660
HEYL,6661
MYOF,6662
GCNT2,6663
CHIC2,6664
INTS6,6665
TIMM13,6666
TIMM10,6667
TIMM9,6668
TIMM8B,6669
AGO1,6670
IL36RN,6671
DAZAP1,6672
OR12D2,6673
OR11A1,6674
OR10H3,6675
OR10H2,6676
OR10H1,6677
ITGB1BP2,6678
AATF,6679
RGS17,6680
SRPK3,6681
PCOLCE2,6682
OSTF1,6683
GDF2,6684
BSCL2,6685
DUX4L8,6686
GREM1,6687
CKAP2,6688
MRPL46,6689
AMELY,6690
MSTN,6691
TBL2,6692
GDF9,6693
ELP4,6694
GDF10,6695
GDI1,6696
OR7E24,6697
GDI2,6698
OR7C2,6699
OR7A5,6700
SEC14L3,6701
OR7C1,6702
BRD3OS,6703
GDNF,6704
GEM,6705
OR2W1,6706
ADGRF1,6707
AMFR,6708
GFAP,6709
OR2J2,6710
GFER,6711
OR2H1,6712
GFI1,6713
GFPT1,6714
GFRA1,6715
NUFIP1,6716
GFRA2,6717
RPS6KC1,6718
SH3YL1,6719
GFRA3,6720
HAVCR1,6721
GGCX,6722
GGT1,6723
AMH,6724
B4GALT1,6725
GGT5,6726
STEAP1,6727
OPLAH,6728
GH1,6729
GH2,6730
AMHR2,6731
GHR,6732
GHRH,6733
GHRHR,6734
GHSR,6735
CBLIF,6736
GIP,6737
SMR3A,6738
RANBP6,6739
HBP1,6740
GIPR,6741
NBEA,6742
GJA1,6743
CHORDC1,6744
SEC22A,6745
PABPC1,6746
AKAP8L,6747
RNF11,6748
FETUB,6749
CYFIP2,6750
ABL2,6751
AMPD1,6752
GJA3,6753
DNAJC2,6754
TCL6,6755
USP21,6756
FGF22,6757
GJA4,6758
TPK1,6759
KCNV1,6760
CNPPD1,6761
BEX3,6762
DNAI1,6763
GJA5,6764
NPTN,6765
FOXD3,6766
FOXB1,6767
GJA8,6768
MLH3,6769
ATP2C1,6770
ZBTB32,6771
ACAD8,6772
NOX1,6773
SIGLEC7,6774
TRMT2A,6775
PKD2L2,6776
UTP25,6777
PELP1,6778
SND1,6779
GJB1,6780
ANKRD1,6781
NSG1,6782
STAU2,6783
PPA2,6784
GHITM,6785
GJB3,6786
DAPP1,6787
VPS41,6788
LAMP3,6789
TSPAN13,6790
LYPD3,6791
B9D1,6792
RPUSD2,6793
B3GAT1,6794
UQCRQ,6795
GJB5,6796
ST6GALNAC4,6797
CACNG5,6798
CACNG4,6799
KCNMB3,6800
TRAPPC3,6801
TAF5L,6802
CLUL1,6803
AMPD2,6804
GK,6805
CACYBP,6806
EIF2AK1,6807
ZBTB11,6808
DMAC2L,6809
FAM155B,6810
BBC3,6811
PDE7B,6812
GK2,6813
DKKL1,6814
DKK4,6815
DKK3,6816
DKK2,6817
INPP5J,6818
AFF4,6819
CYTH4,6820
HSPB7,6821
GK3P,6822
INVS,6823
SNX5,6824
CPNE7,6825
TJP3,6826
MORC1,6827
DENND2A,6828
RSPH14,6829
NDOR1,6830
CHIA,6831
AGO2,6832
NAAA,6833
GLS2,6834
GLA,6835
SLC39A1,6836
TUBG2,6837
IL37,6838
IL36A,6839
SIGLEC9,6840
SIGLEC8,6841
VPS4A,6842
DISC1,6843
GPC3,6844
IL17B,6845
AMPD3,6846
GLB1,6847
C5AR2,6848
TUBGCP4,6849
SERP1,6850
NMRK2,6851
GNMT,6852
COQ2,6853
ARFIP1,6854
ARHGEF16,6855
GPKOW,6856
GPR162,6857
SIT1,6858
BBS9,6859
TNFRSF21,6860
CHMP2A,6861
SESN1,6862
AHDC1,6863
RNF115,6864
NFU1,6865
MMADHC,6866
PDCD4,6867
KLHL20,6868
PCDH17,6869
CSDC2,6870
CNTN6,6871
LSM1,6872
LSM3,6873
SULT1B1,6874
TEKT2,6875
SRPX2,6876
VENTX,6877
RBMXL2,6878
RND1,6879
GCLC,6880
SPINK4,6881
R3HCC1L,6882
DIMT1,6883
SMPDL3B,6884
PDLIM3,6885
TP53TG5,6886
CRCP,6887
ADAMDEC1,6888
AMPH,6889
GCLM,6890
ZNF544,6891
APEX2,6892
BMP10,6893
RBMS3,6894
MOCS3,6895
HPGDS,6896
ZNF330,6897
GLDC,6898
RAB30,6899
PGAP2,6900
RBMX,6901
TOX3,6902
PCDH11X,6903
ANGPTL3,6904
GLE1,6905
RPS6KA6,6906
ZNF638,6907
GOLIM4,6908
P2RY10,6909
EIF3K,6910
HTATSF1,6911
UBE2S,6912
PRPF19,6913
GLG1,6914
UTP20,6915
RRP7A,6916
POLL,6917
PCSK1N,6918
KCNMB4,6919
TMEM97,6920
STK39,6921
TOR1B,6922
MCAT,6923
GLI1,6924
APOBEC3C,6925
DESI1,6926
SGSM3,6927
GLI2,6928
GLI3,6929
GLO1,6930
BIN1,6931
GLP1R,6932
GLRA1,6933
GLRA2,6934
HTRA2,6935
GLRB,6936
MAT2B,6937
POLM,6938
EML4,6939
GLS,6940
HDHD5,6941
PCLO,6942
GLRX,6943
GLUD1,6944
GLUD2,6945
AMT,6946
GLUL,6947
GM2A,6948
GMDS,6949
GMFB,6950
GML,6951
GMPR,6952
GNA11,6953
GNA12,6954
GNA15,6955
GNAI1,6956
GNAI2,6957
GNAI3,6958
GNAL,6959
GNAO1,6960
GNAQ,6961
GNAS,6962
GNAT1,6963
GNAT2,6964
GNAZ,6965
GNB1,6966
GNB2,6967
GNB3,6968
GNG3,6969
GNG4,6970
GNG5,6971
GNG7,6972
GNG10,6973
GNG11,6974
GNGT1,6975
GNL1,6976
GNRH1,6977
GNRH2,6978
GNRHR,6979
GNS,6980
ABO,6981
GOLGA1,6982
GOLGA2,6983
GOLGA3,6984
GOLGA4,6985
GOLGB1,6986
GOT1,6987
GOT2,6988
SSX7,6989
SFN,6990
GP1BA,6991
GP1BB,6992
GP2,6993
GP5,6994
GP9,6995
GPC1,6996
GPD1,6997
GPD2,6998
GPI,6999
GPLD1,7000
PPP2R3B,7001
GPM6A,7002
SLCO4A1,7003
SLCO3A1,7004
SLCO1B3,7005
GPM6B,7006
GPR1,7007
CCR10,7008
GPR3,7009
GPR4,7010
RAB40AL,7011
XCR1,7012
ANG,7013
GPR6,7014
NEAT1,7015
CDH20,7016
NPBWR2,7017
KLHL35,7018
TMEM80,7019
OLFML1,7020
CXCR3,7021
RPL13P5,7022
HECTD4,7023
GATC,7024
GPR12,7025
SLC46A3,7026
CEP170B,7027
LOC283683,7028
HERC2P3,7029
GPR15,7030
PGP,7031
NUDT7,7032
ANGPT1,7033
GPR17,7034
CCDC57,7035
MILR1,7036
GPR18,7037
CAVIN1,7038
GPR19,7039
LAMA1,7040
SIGLEC15,7041
GPR20,7042
C19orf54,7043
PPP1R37,7044
WDR62,7045
SLC25A42,7046
ZNF493,7047
GPR22,7048
LPAR4,7049
SMG7-AS1,7050
MCHR1,7051
GPR25,7052
FAM182A,7053
SEC14L4,7054
ANGPT2,7055
NKIRAS2,7056
CDH19,7057
GPER1,7058
EOGT,7059
FBXW12,7060
RABL3,7061
GPR31,7062
GPR32,7063
FRYL,7064
FAM153A,7065
SREK1IP1,7066
PPIL6,7067
HLA-F-AS1,7068
GPR35,7069
ANK1,7070
GPR37,7071
DPY19L4,7072
MLNR,7073
SCAI,7074
GPR39,7075
YIPF6,7076
FFAR3,7077
FFAR2,7078
GRK4,7079
GRK5,7080
ANK2,7081
GRK6,7082
MKNK2,7083
GPS1,7084
GPT,7085
GPX1,7086
GPX2,7087
GPX3,7088
GPX4,7089
ANK3,7090
GPX5,7091
GPX7,7092
GRB2,7093
GRB7,7094
GRB10,7095
GRB14,7096
RAPGEF1,7097
GRIA1,7098
GRIA2,7099
GRIA3,7100
GRIA4,7101
GRID2,7102
TRIB2,7103
CCDC22,7104
REM1,7105
DEXI,7106
LAMTOR2,7107
MRPS28,7108
COA3,7109
TMEM176B,7110
GRN,7111
DCPS,7112
OSTM1,7113
GIT1,7114
SLC27A6,7115
SNX24,7116
SLC6A16,7117
BZW2,7118
GRIK1,7119
AAMDC,7120
SPCS1,7121
MRPS18B,7122
C19orf53,7123
MRPL42,7124
TMEM14A,7125
GRIK2,7126
IFT81,7127
TMPRSS11E,7128
RGCC,7129
MCTS1,7130
MAGEH1,7131
GRIK3,7132
ASTE1,7133
MACROD1,7134
HIPK2,7135
MRPL13,7136
KLF15,7137
ABR,7138
ANPEP,7139
GRIK4,7140
GRIK5,7141
SLC43A3,7142
FOXN3-AS2,7143
GRIN1,7144
ATAD2,7145
GRIN2A,7146
GRIN2B,7147
GRIN2C,7148
TMEM230,7149
GRIN2D,7150
WDR91,7151
ZCCHC4,7152
ZC3H7A,7153
ZBTB44,7154
GRINA,7155
C1GALT1C1,7156
SETD2,7157
MRPL18,7158
LINC00652,7159
NDUFAF4,7160
MED4,7161
NR3C1,7162
CCDC59,7163
METTL5,7164
CHMP4A,7165
GTPBP8,7166
BABAM1,7167
THYN1,7168
MRPL15,7169
ARHGAP35,7170
STXBP6,7171
LINC00339,7172
MRPL22,7173
LGALSL,7174
ORMDL2,7175
CNIH4,7176
COMMD9,7177
SLC25A4,7178
TMEM208,7179
DROSHA,7180
DNAJC15,7181
N6AMT1,7182
CFAP20,7183
SCG3,7184
NXT1,7185
PYCARD,7186
FHOD1,7187
GRM1,7188
TBK1,7189
C6orf15,7190
TAGLN3,7191
SAP30BP,7192
MYLIP,7193
BRD7,7194
DDX25,7195
CTNNA3,7196
GRM2,7197
CLEC2D,7198
PRSS50,7199
ANKRD11,7200
LGALS13,7201
C11orf21,7202
RACGAP1,7203
GRM3,7204
GRM4,7205
GRM5,7206
GRM6,7207
GRM7,7208
GRM8,7209
CXCL1,7210
SLC25A5,7211
CXCL2,7212
CXCL3,7213
GRP,7214
PDIA3,7215
GRPR,7216
GRSF1,7217
GSC2,7218
SLC25A6,7219
GSK3A,7220
GSK3B,7221
GSN,7222
GSPT1,7223
GSR,7224
GSS,7225
GSTA1,7226
GSTA3,7227
GSTA4,7228
GSTM1,7229
GSTM2,7230
GSTM3,7231
GSTM4,7232
GSTM5,7233
GSTP1,7234
GSTT1,7235
GSTT2,7236
GSTZ1,7237
MSH6,7238
GTF2A1,7239
GTF2A2,7240
GTF2B,7241
GTF2E1,7242
GTF2E2,7243
GTF2F1,7244
GTF2F2,7245
GTF2H1,7246
GTF2H3,7247
GTF2H4,7248
GTF2I,7249
GTF3A,7250
BRF1,7251
GUCY1B2,7252
GTF3C1,7253
GTF3C2,7254
BLNK,7255
USP25,7256
PACSIN3,7257
TMOD3,7258
TMOD2,7259
GUCY1A2,7260
POM121L9P,7261
CARD10,7262
ABT1,7263
GUCA1A,7264
PARVB,7265
NCAPH2,7266
OLA1,7267
GUCA1B,7268
UQCR10,7269
C2orf27A,7270
YPEL1,7271
GUCA2A,7272
VPREB3,7273
REPIN1,7274
GUCA2B,7275
GUCY1A1,7276
GUCY1B1,7277
GUCY2C,7278
TFCP2L1,7279
TFPT,7280
ICOS,7281
UBN1,7282
GUCY2F,7283
GUK1,7284
ALG5,7285
NPC1L1,7286
ANAPC2,7287
CNOT7,7288
SNX10,7289
STRN4,7290
GNL2,7291
RBM15B,7292
PSMC3IP,7293
CPSF1,7294
MYLPF,7295
TRA2A,7296
GPSM2,7297
GUSB,7298
SAC3D1,7299
FAM216A,7300
CCDC106,7301
ST8SIA5,7302
GPR171,7303
HOOK2,7304
UBIAD1,7305
HCFC2,7306
SNX11,7307
RMC1,7308
GYG1,7309
NME7,7310
HILPDA,7311
EPN1,7312
GMPPA,7313
SEC61A1,7314
TIMM22,7315
ALG6,7316
GYPA,7317
PCDHB1,7318
GPR132,7319
RPA4,7320
NENF,7321
GYPB,7322
DSE,7323
PURG,7324
PADI1,7325
PNMA3,7326
SERTAD3,7327
DNMT3L,7328
OSGIN1,7329
IL19,7330
GYPC,7331
PDZRN4,7332
TRHDE,7333
POMT2,7334
CERS2,7335
SLC25A24,7336
NRBP1,7337
GYPE,7338
MRM2,7339
CDIP1,7340
STRN3,7341
LRP12,7342
PSAT1,7343
MDFIC,7344
GYS1,7345
A1CF,7346
UBQLN2,7347
GYS2,7348
DONSON,7349
NRBF2,7350
RHOD,7351
SLC39A2,7352
SLC2A8,7353
GZMH,7354
PILRB,7355
OBP2A,7356
PILRA,7357
BAZ2B,7358
LMCD1,7359
NOP53,7360
BICRA,7361
FSCN3,7362
ACAA1,7363
GUCY2D,7364
TNPO2,7365
ERO1A,7366
EFEMP2,7367
TBX21,7368
GZMA,7369
TLX3,7370
GZMB,7371
GZMK,7372
GZMM,7373
RAX,7374
ANXA1,7375
ANXA2,7376
HABP2,7377
HSD17B10,7378
HAGH,7379
HADHA,7380
HADHB,7381
HADH,7382
HAL,7383
HAS1,7384
HAS2,7385
ANXA2P2,7386
HBB,7387
HBBP1,7388
HBD,7389
HBE1,7390
HBQ1,7391
HBZ,7392
HCCS,7393
SERPIND1,7394
HCFC1,7395
HCK,7396
HCLS1,7397
ANXA3,7398
HCRT,7399
HCRTR1,7400
HCRTR2,7401
HTT,7402
HDAC1,7403
HDAC2,7404
HDC,7405
HDGF,7406
HDLBP,7407
ANXA4,7408
HELLS,7409
NCKAP1L,7410
HEXA,7411
HEXB,7412
CFH,7413
HFE,7414
ANXA5,7415
CFHR2,7416
HGD,7417
HUNK,7418
VSX1,7419
PLA2G2E,7420
ADGRE2,7421
KCNIP2,7422
HGF,7423
KCNIP1,7424
CXXC1,7425
HGFAC,7426
NT5C,7427
CD209,7428
DNTTIP2,7429
SOCS7,7430
NRG1,7431
EHD4,7432
EHD3,7433
EHD2,7434
CTAG2,7435
PIK3R4,7436
CDR2L,7437
TAX1BP3,7438
HHEX,7439
ANXA6,7440
HIC1,7441
HIF1A,7442
HIP1,7443
UBE2K,7444
HINT1,7445
HIVEP1,7446
STOML2,7447
HIVEP2,7448
HK1,7449
HK2,7450
ACACA,7451
ANXA7,7452
HK3,7453
ZBTB48,7454
HLA-A,7455
HLA-B,7456
HLA-C,7457
HLA-DMA,7458
HLA-DMB,7459
ANXA11,7460
MNX1,7461
HLA-DOA,7462
HLA-DOB,7463
HLA-DPA1,7464
HLA-DPB1,7465
HLA-DQA1,7466
HLA-DQB1,7467
ANXA13,7468
HLA-DQB2,7469
HLA-DRA,7470
HLA-DRB1,7471
HLA-DRB6,7472
AOAH,7473
HLF,7474
HLA-E,7475
HLA-F,7476
HLA-G,7477
AOC2,7478
MR1,7479
HLCS,7480
HLX,7481
HMBS,7482
HMGB1,7483
HMGB2,7484
HMGB3,7485
HMGN1,7486
HMGN2,7487
HMGCL,7488
HMGCR,7489
HMGCS1,7490
HMGCS2,7491
HMGA1,7492
AOX1,7493
HMMR,7494
HMOX1,7495
HMOX2,7496
NR4A1,7497
HMX1,7498
FOXA1,7499
APAF1,7500
FOXA2,7501
HNF4A,7502
HNF4G,7503
ONECUT1,7504
HNMT,7505
NOP14-AS1,7506
FAM149B1,7507
SLC29A2,7508
CCDC85C,7509
DDX51,7510
HNRNPA1,7511
NUDT2,7512
HNRNPA2B1,7513
HNRNPAB,7514
HNRNPC,7515
HNRNPD,7516
HNRNPF,7517
HNRNPH1,7518
HNRNPH2,7519
HNRNPH3,7520
APOF,7521
HNRNPK,7522
HNRNPL,7523
HNRNPU,7524
TLX1,7525
TLX2,7526
HOXA1,7527
HOXA2,7528
ACACB,7529
APBA1,7530
HOXA3,7531
HOXA4,7532
HOXA5,7533
HOXA6,7534
HOXA7,7535
HOXA10,7536
HOXA11,7537
HPCA,7538
APBA2,7539
HOXB1,7540
HOXB2,7541
HOXB3,7542
HOXB5,7543
HOXB6,7544
HOXB7,7545
HOXB8,7546
HOXB9,7547
APBB1,7548
HOXC4,7549
HOXC5,7550
HOXC6,7551
HOXC8,7552
HOXC10,7553
HOXC11,7554
HOXC13,7555
APBB2,7556
HOXD1,7557
HOXD3,7558
HOXD9,7559
HOXD10,7560
HOXD11,7561
HOXD12,7562
HOXD13,7563
APC,7564
HP,7565
HPCAL1,7566
HPD,7567
HPGD,7568
HPN,7569
APCS,7570
HPR,7571
HPRT1,7572
HPS1,7573
AIRE,7574
HPX,7575
HRAS,7576
AGFG1,7577
AGFG2,7578
HRH1,7579
APEH,7580
HRC,7581
HRG,7582
HRH2,7583
PRMT2,7584
PRMT1,7585
APEX1,7586
HES1,7587
HSBP1,7588
HSD3B1,7589
HSD3B2,7590
BIRC2,7591
HSD11B1,7592
HSD11B2,7593
HSD17B1,7594
HSD17B3,7595
HSD17B2,7596
HSD17B4,7597
HSF1,7598
HSF2,7599
HSF4,7600
ACADL,7601
BIRC3,7602
DNAJB2,7603
DNAJA1,7604
HSPA1A,7605
HSPA1L,7606
HSPA2,7607
HSPA4,7608
HSPA5,7609
XIAP,7610
HSPA6,7611
HSPA8,7612
HSPA9,7613
HSPB1,7614
BIRC5,7615
HSP90AA1,7616
IGSF3,7617
HSP90AB1,7618
HSPD1,7619
APLP1,7620
HSPE1,7621
DNAJB1,7622
DNAJC4,7623
HSPG2,7624
APLP2,7625
NDST1,7626
FOXN2,7627
HTN1,7628
HTN3,7629
APOA1,7630
HTR1A,7631
HTR1B,7632
HTR1D,7633
HTR1E,7634
HTR1F,7635
HTR2A,7636
HTR2B,7637
HTR2C,7638
HTR3A,7639
APOA2,7640
HTR4,7641
HTR5A,7642
HTR6,7643
HTR7,7644
HUS1,7645
APOA4,7646
TNC,7647
HYAL1,7648
IAPP,7649
APOB,7650
IBSP,7651
ICA1,7652
ICAM1,7653
ICAM2,7654
ICAM3,7655
ICAM4,7656
LUZP2,7657
APOBEC1,7658
PKD1P1,7659
PRSS53,7660
OXLD1,7661
MSL1,7662
LINC00667,7663
IRF8,7664
C1orf174,7665
BRINP3,7666
MRPL58,7667
ID1,7668
ID2,7669
ID3,7670
ACADM,7671
ID4,7672
AGBL3,7673
CA5BP1,7674
APOC1,7675
IDE,7676
IDH1,7677
IDH2,7678
IDH3A,7679
IDH3B,7680
GOLGA6A,7681
IDH3G,7682
IDI1,7683
IDS,7684
IDUA,7685
NACA2,7686
CFI,7687
IFI16,7688
IFI27,7689
AQP8,7690
IFI35,7691
PRAMEF10,7692
SP110,7693
IFIT2,7694
IFIT1,7695
IFIT3,7696
IFNA1,7697
KIAA1211L,7698
APOC2,7699
IFNA2,7700
IFNA4,7701
IFNA5,7702
IFNA6,7703
IFNA7,7704
IFNA8,7705
IFNA10,7706
IFNA14,7707
IFNA16,7708
APOC3,7709
IFNA17,7710
IFNA21,7711
IFNAR1,7712
IFNAR2,7713
IFNB1,7714
IFNG,7715
IFNGR1,7716
IFNGR2,7717
ZNF391,7718
GNAT3,7719
IFNW1,7720
APOD,7721
KIF24,7722
ZNF81,7723
IFRD1,7724
IGBP1,7725
TUBB2B,7726
TBX10,7727
IGF1,7728
AMIGO2,7729
APOE,7730
IGF1R,7731
IGF2R,7732
IGFALS,7733
IGFBP1,7734
IGFBP2,7735
IGFBP3,7736
IGFBP4,7737
IGFBP5,7738
IGFBP6,7739
NUP43,7740
IGFBP7,7741
CCN1,7742
DPY19L2P2,7743
ACADS,7744
APOH,7745
IGHMBP2,7746
APP,7747
JCHAIN,7748
RBPJ,7749
APRT,7750
SLCO4C1,7751
RGSL1,7752
BMP8A,7753
LILRA5,7754
KLK3,7755
IGLL1,7756
IGSF1,7757
IHH,7758
FAS,7759
IK,7760
IKBKB,7761
IL1A,7762
IL1B,7763
IL1R1,7764
IL1RAP,7765
IL1RN,7766
IL2,7767
IL2RA,7768
FASLG,7769
IL2RB,7770
IL2RG,7771
IL3,7772
IL3RA,7773
IL4,7774
IL4R,7775
IL5,7776
IL5RA,7777
IL6,7778
SHROOM2,7779
IL6R,7780
IL6ST,7781
IL7,7782
IL7R,7783
CXCL8,7784
CXCR1,7785
IL9,7786
CXCR2,7787
AQP1,7788
IL9R,7789
IL10,7790
IL10RA,7791
IL10RB,7792
IL11,7793
AQP2,7794
IL11RA,7795
IL12A,7796
IL12B,7797
IL12RB1,7798
IL12RB2,7799
IL13,7800
IL13RA1,7801
IL13RA2,7802
ACADSB,7803
AQP3,7804
IL15,7805
IL15RA,7806
IL16,7807
TNFRSF9,7808
IL17A,7809
IL18,7810
FOXK2,7811
ILF2,7812
ILF3,7813
AQP4,7814
ILK,7815
IMPA1,7816
IMPA2,7817
IMPDH1,7818
IMPDH2,7819
IMPG1,7820
INCENP,7821
AQP5,7822
IDO1,7823
ING1,7824
ING2,7825
INHA,7826
INHBA,7827
INHBB,7828
INHBC,7829
CXCL10,7830
INPP1,7831
AQP6,7832
INS,7833
INPP4A,7834
INPP5A,7835
INPP5B,7836
INPP5D,7837
INPPL1,7838
INSIG1,7839
AQP7,7840
INSL3,7841
INSL4,7842
INSM1,7843
INSR,7844
INSRR,7845
EIF3E,7846
PDX1,7847
IPP,7848
IPW,7849
IRAK1,7850
ITGA6,7851
IREB2,7852
IRF1,7853
AQP9,7854
IRF2,7855
IRF3,7856
IRF4,7857
IRF5,7858
IRF6,7859
IRF7,7860
IRS1,7861
ISG20,7862
AR,7863
ISL1,7864
ISLR,7865
ITGA1,7866
ITGA2,7867
ITGA2B,7868
ITGA3,7869
ITGA4,7870
ITGA5,7871
ITGA7,7872
ABCC6,7873
ITGA9,7874
ITGAE,7875
ITGAL,7876
ITGAM,7877
ITGAV,7878
ITGAX,7879
ITGB1,7880
ITGB2,7881
ARAF,7882
ITGB3,7883
ITGB4,7884
EIF6,7885
ITGB5,7886
ITGB6,7887
ITGB7,7888
ITGB8,7889
ITIH1,7890
ITIH2,7891
ITIH3,7892
ACADVL,7893
ITIH4,7894
ITK,7895
STT3A,7896
ITPA,7897
ITPK1,7898
ITPKA,7899
ITPKB,7900
ITPR1,7901
ITPR2,7902
ITPR3,7903
IVD,7904
IVL,7905
JAG2,7906
JAK1,7907
JAK2,7908
JAK3,7909
ARCN1,7910
JARID2,7911
JUN,7912
JUNB,7913
JUND,7914
JUP,7915
TRIM23,7916
ANOS1,7917
GSTK1,7918
CD82,7919
KCNA1,7920
KCNA2,7921
KCNA3,7922
KCNA4,7923
AREG,7924
KCNA5,7925
CDRT1,7926
NDUFS7,7927
NHLRC2,7928
KCNA10,7929
KCNB1,7930
KCNC1,7931
ZNF710,7932
KCNC2,7933
KCNC3,7934
LRRC37A3,7935
ATP9B,7936
KCNC4,7937
MROH7,7938
ARF1,7939
KCND1,7940
SFT2D2,7941
MIA3,7942
STUM,7943
KCND2,7944
KCND3,7945
ANKRD36,7946
KCNE1,7947
STIMATE,7948
KCNF1,7949
MAST4,7950
KCNG1,7951
KCNH1,7952
KCNH2,7953
AGRN,7954
KCNJ1,7955
KCNJ2,7956
KCNJ3,7957
KCNJ4,7958
KCNJ5,7959
RAB15,7960
KCNJ6,7961
KCNJ8,7962
RNF126P1,7963
KCNJ9,7964
KCNJ10,7965
KCNJ12,7966
ARF3,7967
KCNJ14,7968
KCNJ15,7969
KCNJ16,7970
KCNK1,7971
KCNK2,7972
KCNK3,7973
KCNMA1,7974
KCNMB1,7975
ARF4,7976
KCNN1,7977
KCNN2,7978
KCNN3,7979
KCNN4,7980
KCNQ1,7981
KCNQ2,7982
KCNQ3,7983
KCNS1,7984
ARL4D,7985
KCNS3,7986
KDR,7987
KEL,7988
KHK,7989
KIF2A,7990
KIF3C,7991
KIF5A,7992
KIF5B,7993
ACAT1,7994
KIF5C,7995
KIFC3,7996
KIR2DL1,7997
KIR2DL3,7998
KIR2DL4,7999
KIR2DS4,8000
ARF5,8001
KIR3DL1,8002
KISS1,8003
KIT,8004
KLK1,8005
KLK2,8006
KLKB1,8007
ARF6,8008
KLRB1,8009
KLRC3,8010
KLRD1,8011
KNG1,8012
ARG1,8013
KLC1,8014
KIF11,8015
KIFC1,8016
KIF25,8017
KIF22,8018
KPNA1,8019
KPNB1,8020
KPNA2,8021
KPNA3,8022
ARG2,8023
