TF,Target
YY1,XPO6
YY1,ARHGEF2
YY1,SYPL1
YY1,CENPN
YY1,PRKACB
YY1,PRRC2A
YY1,MOK
YY1,TBC1D10B
YY1,STMN1
YY1,GNA12
YY1,ULK2
YY1,VPS13D
YY1,ADAM10
YY1,KIF23
YY1,RHCG
YY1,ALDOA
YY1,AGO3
YY1,MNS1
YY1,MDC1
YY1,VPS4A
YY1,SND1
YY1,NUTF2
YY1,DNAJC2
YY1,CASZ1
YY1,TPPP3
YY1,MICB
YY1,C1orf109
YY1,GCNT3
YY1,TMEM186
YY1,UBE2H
YY1,OAZ2
YY1,LSM5
YY1,MLX
YY1,FEM1B
YY1,TTF2
YY1,OARD1
YY1,PANK4
YY1,KDM4A
YY1,MTERF1
YY1,BAG6
YY1,UBE2D4
YY1,CDC42
YY1,TTLL7
YY1,HDDC2
YY1,ATP6V0B
YY1,IBTK
YY1,SH2B1
YY1,FANCI
YY1,SLC39A1
YY1,UQCRH
YY1,DXO
YY1,SMPD3
YY1,TRAF4
YY1,PHGDH
YY1,TARBP1
YY1,CETP
YY1,FIS1
YY1,POU3F2
YY1,SCCPDH
YY1,FMNL1
YY1,ZBTB48
YY1,AMDHD2
YY1,CORO7
YY1,JARID2
YY1,GNL2
YY1,EFHC1
YY1,MAN1A2
YY1,EML1
YY1,CTH
YY1,ZNF23
YY1,KLHL7
YY1,SLC27A2
YY1,SRSF11
YY1,MDN1
YY1,SCAMP2
YY1,CDC7
YY1,SSR2
YY1,UTP6
YY1,DCAF6
YY1,GFAP
YY1,KCTD13
YY1,POLG
YY1,EXO1
YY1,SEC61G
YY1,SETDB1
YY1,MRPS11
YY1,STEAP1
YY1,RPS6KC1
YY1,PIP5K1A
YY1,WDR37
YY1,SHMT1
YY1,GTF2H5
YY1,SPAG5
YY1,TP53
YY1,CCNF
YY1,MINK1
YY1,MVD
YY1,IARS2
YY1,THAP10
YY1,ATG5
YY1,TAF12
YY1,BAIAP3
YY1,RPL19
YY1,LTA
YY1,ALKBH4
YY1,RFX5
YY1,TSC22D4
YY1,ELP5
YY1,TSPAN3
YY1,PMS2P3
YY1,ZNF646
YY1,CSK
YY1,BAZ1B
YY1,CCL18
YY1,SLC16A1
YY1,AP1S1
YY1,CMC2
YY1,LARP4B
YY1,AGO1
YY1,PEX6
YY1,SSX2IP
YY1,WDR25
YY1,ALG6
YY1,MSRB1
YY1,B9D1
YY1,PINK1
YY1,TSPAN13
YY1,PIP4K2B
YY1,TMEM243
YY1,DDX52
YY1,CLEC16A
YY1,HDAC1
YY1,CWC25
YY1,SPG21
YY1,CDH16
YY1,DDX19A
YY1,SCP2
YY1,PRKAA2
YY1,DPH5
YY1,MFAP1
YY1,NETO2
YY1,C7orf26
YY1,GABPB1
YY1,CHTOP
YY1,C1orf115
YY1,NLK
YY1,REN
YY1,UBAP2L
YY1,STIL
YY1,TSNAXIP1
YY1,DOK4
YY1,GSTA4
YY1,PLA2G15
YY1,CUL9
YY1,ELAC2
YY1,LIPC
YY1,PSPH
YY1,UBR4
YY1,MRPL46
YY1,DPH2
YY1,NUP43
YY1,RPL26
YY1,CNPY4
YY1,CNPY3
YY1,NMB
YY1,COA7
YY1,MPC1
YY1,PMVK
YY1,ZNF165
YY1,RXRB
YY1,DVL1
YY1,TNFAIP2
YY1,MAPK3
YY1,CTRL
YY1,HAX1
YY1,DNAJC8
YY1,LOC730101
YY1,DHRS7B
YY1,HNRNPR
YY1,CD58
YY1,CMTR1
YY1,EPM2A
YY1,TAB2
YY1,THRA
YY1,EGLN1
YY1,ADAR
YY1,CDCA8
YY1,CYB5B
YY1,NEDD9
YY1,RPL4
YY1,ADCY7
YY1,CHCHD2
YY1,DHODH
YY1,RAD51D
YY1,MUC1
YY1,ATP2B4
YY1,CREG1
YY1,CLUAP1
YY1,GGCT
YY1,ATXN1
YY1,FKBPL
YY1,HIPK1
YY1,CYCS
YY1,VKORC1
YY1,ZZZ3
YY1,IFI6
YY1,ZNF76
YY1,TTK
YY1,RSL24D1
YY1,CDK19
YY1,CEP350
YY1,NUDT1
YY1,HAP1
YY1,PRKRIP1
YY1,SH2B2
YY1,PON2
YY1,RPS15A
YY1,SNRPA1
YY1,COQ3
YY1,JTB
YY1,PSMD3
YY1,VPS13C
YY1,FRS3
YY1,CLK2
YY1,SUGCT
YY1,BCKDHB
YY1,ELOVL2
YY1,RRNAD1
YY1,NFATC2IP
YY1,CYB5R4
YY1,ERI2
YY1,MAPKAPK2
YY1,GALNT2
YY1,AIMP2
YY1,CYP46A1
YY1,EVI5
YY1,RINT1
YY1,FHL3
YY1,SNRPE
YY1,ZDHHC7
YY1,PDCD2
YY1,ATAD3A
YY1,CHMP1A
YY1,NDUFAF1
YY1,FBRS
YY1,STAT5B
YY1,PRPF8
YY1,EBNA1BP2
YY1,LRRC8B
YY1,TBX21
YY1,COPS3
YY1,TAF1A
YY1,DMXL2
YY1,PSEN2
YY1,FA2H
YY1,CRYM
YY1,RABGGTB
YY1,NRAS
YY1,CDC6
YY1,RBBP5
YY1,RNF19B
YY1,KCNAB2
YY1,RAI1
YY1,SF3B3
YY1,CSF3R
YY1,LY6G5C
YY1,PTGS2
YY1,SCAMP3
YY1,ATP2C2
YY1,DCTN5
YY1,CROCCP2
YY1,IRF5
YY1,MET
YY1,KLHL12
YY1,EIF4G3
YY1,SMG6
YY1,SLC24A1
YY1,RWDD1
YY1,MOSPD3
YY1,KRIT1
YY1,RNF111
YY1,POPDC3
YY1,WRAP53
YY1,ZDHHC4
YY1,C1QBP
YY1,FUCA1
YY1,TAF6
YY1,CBLL1
YY1,NSUN5
YY1,TARS2
YY1,CLN3
YY1,ZZEF1
YY1,METTL2B
YY1,PUS7
YY1,SNX10
YY1,DNAJC7
YY1,SRP9
YY1,DUS2
YY1,POU2F1
YY1,NIP7
YY1,ZSCAN12
YY1,DLX5
YY1,ALDH9A1
YY1,PRSS8
YY1,CRYZ
YY1,TRIM17
YY1,SFT2D2
YY1,THUMPD1
YY1,PEX1
YY1,RAB23
YY1,SOCS1
YY1,BNIP2
YY1,KCNAB3
YY1,VOPP1
YY1,LONP2
YY1,IL24
YY1,QSOX1
YY1,GP1BA
YY1,MYO6
YY1,BRD2
YY1,MAP2K4
YY1,C6orf15
YY1,CHST12
YY1,KCNN3
YY1,ITPKB
YY1,MAN2A2
YY1,TSPYL4
YY1,ZWILCH
YY1,LYZL6
YY1,C1orf61
YY1,TM2D3
YY1,PPY
YY1,LCAT
YY1,SEPHS2
YY1,KAT8
YY1,HLA-F-AS1
YY1,EIF3B
YY1,MTO1
YY1,FABP3
YY1,SLC12A3
YY1,ALOX15
YY1,IST1
ELK1,TM2D3
ELK1,ITFG1
ELK1,ALDH7A1
ELK1,SEC14L1
ELK1,SNRPE
ELK1,ADAM17
ELK1,RPL26
ELK1,PRKAR1A
ELK1,DDAH1
ELK1,POLDIP3
ELK1,COG7
ELK1,PLOD3
ELK1,DNAJA1
ELK1,METTL9
ELK1,FKBP2
ELK1,UBE2V2
ELK1,GTF2H3
ELK1,SF3B3
ELK1,MCL1
ELK1,KLHL20
ELK1,ARL4A
ELK1,CLN5
ELK1,ARID4A
ELK1,RB1CC1
ELK1,RANBP1
ELK1,LYRM1
ELK1,CSNK1A1
ELK1,GSPT1
ELK1,TCF7
ELK1,CORO1C
ELK1,CKS1B
ELK1,RPL10
ELK1,FKBP15
ELK1,APBB3
ELK1,FAM3A
ELK1,PPP1R14B
ELK1,AP3B2
ELK1,MFSD11
ELK1,SYNJ2
ELK1,DDX5
ELK1,ZBTB11
ELK1,ELK4
ELK1,PSMB6
ELK1,HOMER1
ELK1,PCNA
ELK1,MGRN1
ELK1,DGKA
MAX,IGFBP4
MAX,CRIP1
MAX,TSR3
MAX,EBNA1BP2
MAX,KIF23
MAX,MNT
MAX,NUTF2
MAX,E2F3
MAX,PSMD4
MAX,PMVK
MAX,PFN1
MAX,KLF6
MAX,HSP90AA1
MAX,ISG15
MAX,LASP1
MAX,HEXIM1
MAX,SMAD3
MAX,RCC1
MAX,LMNA
MAX,CKS1B
MAX,PDE8A
MAX,ENAH
MAX,EDN1
MAX,TRAF3
MAX,ID3
MAX,MRPS34
MAX,CCDC85C
MAX,DECR2
MAX,KLF13
MAX,ALDH3A1
MAX,SIAH1
MAX,PLK1
MAX,ACP6
MAX,RBBP4
MAX,NFATC3
MAX,AKAP13
MAX,MRPL28
MAX,TUBB3
MAX,SORD
MAX,SNHG3
MAX,VAT1
MAX,ACD
MAX,IFI6
MAX,YY1
MAX,IRX5
MAX,MAP3K6
MAX,MVP
MAX,RHOC
MAX,PCSK6
MAX,BCAR3
MAX,DNAJB4
MAX,ABR
MAX,ATXN2L
MAX,TSPAN3
MAX,AATF
MAX,ABCA3
MAX,UBE2I
MAX,FAH
MAX,RBM34
MAX,TIPIN
MAX,CLN6
MAX,MYO5C
MAX,ARIH1
MAX,BATF3
MAX,NR5A2
MAX,LAMC1
MAX,RALGPS2
MAX,THBS1
MAX,CRYZ
MAX,NT5M
MAX,CNIH4
MAX,LAMTOR2
MAX,GNG12
MAX,TUBGCP5
MAX,EXOSC10
MAX,VPS72
MAX,CKLF
MAX,ACACA
MAX,SHC1
MAX,IBA57
MAX,TTC19
MAX,TNFRSF12A
MAX,MYO1E
MAX,S100PBP
MAX,AARSD1
MAX,CFDP1
MAX,CT62
MAX,DDX52
MAX,CEPT1
MAX,ETV4
MAX,PAQR4
MAX,GFI1
MAX,C15orf39
MAX,S100A11
MAX,ORC6
MAX,MRPS11
MAX,NKAIN1
MAX,TGFB2
MAX,DUSP3
MAX,NIP7
MAX,KLC1
MAX,SFPQ
MAX,CDC14A
MAX,GBAP1
MAX,SFN
MAX,RAI1
MAX,DOK4
MAX,FHOD1
MAX,GINS2
MAX,GABPB1
MAX,RWDD3
MAX,S100A10
MAX,THOC6
MAX,NAE1
MAX,KIAA0100
MAX,TRAF4
MAX,P3H4
MAX,VASH2
MAX,GCNT3
MAX,TM2D3
MAX,CIB1
MAX,ST20
MAX,PRMT7
MAX,DCAKD
MAX,GNB1
MAX,DCTPP1
MAX,SRM
MAX,NTHL1
MAX,DUS2
MAX,FBXO2
MAX,COASY
MAX,TNS4
MAX,SDF2
MAX,RREB1
MAX,ADAR
MAX,IQGAP1
MAX,IGF1R
MAX,CARHSP1
MAX,NUBP2
MAX,NUP93
MAX,POLDIP2
MAX,GGNBP2
MAX,LONP2
MAX,TAF12
MAX,TXLNA
MAX,SIRT5
MAX,HSPG2
MAX,POU2F1
MAX,STAT3
MAX,PPCDC
MAX,VTN
MAX,THRAP3
MAX,ACOT7
MAX,HNF1B
MAX,FLAD1
MAX,AK4
MAX,APRT
MAX,HAUS2
MAX,TRAPPC2L
MAX,WDR76
MAX,RABGGTB
MAX,GABRB3
MAX,TMEM87A
MAX,MRPL24
MAX,RAB8B
MAX,CENPN
MAX,SMARCE1
MAX,MPHOSPH6
MAX,RPH3AL
MAX,LIPC
MAX,CAP1
MAX,LIG3
MAX,ACLY
MAX,FTO
MAX,KATNB1
MAX,BMP6
MAX,ATF6
MAX,SHCBP1
MAX,RAD51
MAX,LRRC41
MAX,NFASC
MAX,SIVA1
MAX,SLC47A1
MAX,CD19
MAX,ZSCAN2
MAX,SDHC
MAX,MTR
MAX,HIC1
MAX,SLC12A4
MAX,C17orf75
MAX,RNPS1
MAX,TADA2A
MAX,FNBP1L
MAX,PFDN2
MAX,ACADM
MAX,IL6R
MAX,SCAMP3
MAX,FGGY
MAX,DENND4A
MAX,CRIP2
MAX,CA12
MAX,CACYBP
MAX,MGST3
MAX,VPS13C
MAX,GALNT2
MAX,PROX1
MAX,PSMC3IP
MAX,COTL1
MAX,TEFM
MAX,WSB1
MAX,TMOD3
MAX,STAT5B
MAX,CYB5B
MAX,RFWD3
MAX,SLC27A2
MAX,ATP1B1
MAX,ENO1
MAX,GINS3
MAX,TAOK1
MAX,AKR7A2
MAX,RPAIN
MAX,NUCKS1
MAX,NGRN
MAX,ICMT
MAX,MED1
MAX,SPAG5
MAX,PSMD11
MAX,NEDD9
MAX,NOL3
MAX,MED18
MAX,SPAG7
MAX,CRLF3
MAX,HBQ1
MAX,UBQLN4
MAX,CSK
MAX,VRK1
MAX,RHCG
MAX,YWHAE
MAX,CRK
MAX,FBXO22
MAX,CEP170
MAX,RRAGC
MAX,PPCS
MAX,GNB5
MAX,B4GALT2
MAX,ALDOA
MAX,MNS1
MAX,TAOK2
MAX,CDCA4
MAX,RPS27L
MAX,RAB11A
MAX,NUDC
MAX,PMF1
MAX,SNRNP25
MAX,CCT3
MAX,WRAP53
MAX,CYFIP1
MAX,MFAP4
MAX,ATP10A
MAX,FA2H
MAX,AP2B1
MAX,INTS3
MAX,IFT20
MAX,TCF12
MAX,RND2
MAX,ZMYM1
MAX,IVD
MAX,ZNHIT3
MAX,UTP6
MAX,UAP1
MAX,GFER
MAX,GJB3
MAX,MAP1A
MAX,APH1A
MAX,DR1
MAX,RBBP6
MAX,IMP3
MAX,EIF5
MAX,GPR153
MAX,SLC9A3R2
MAX,WDR61
MAX,WASF2
MAX,HMOX2
MAX,RCN2
MAX,SPSB1
MAX,EFNA4
MAX,B9D1
MAX,ALDH4A1
MAX,OLFML2B
MAX,DBNDD1
MAX,MPZL1
MAX,SMYD2
MAX,FCGR3B
MAX,HEATR3
MAX,RPGRIP1L
MAX,SNRPA1
MAX,COMMD4
MAX,DSP
MAX,FKBP10
MAX,SH3BGRL3
MAX,FAM222B
MAX,MARK3
MAX,KDM4A
MAX,KIF1C
MAX,PITPNA
MAX,AEN
MAX,MXRA8
MAX,ISLR
MAX,MIIP
MAX,TMEM208
MAX,TTF2
MAX,GJC1
MAX,CDR2
MAX,NVL
MAX,CCNF
MAX,CDIPT
MAX,KLHL21
MAX,ATP8B2
MAX,SOX4
MAX,HIRIP3
MAX,METTL16
MAX,CHRNE
MAX,BOLA1
MAX,MRPL20
MAX,RAD51D
MAX,ANKRD11
MAX,PEX10
MAX,PDZK1
MAX,DIP2C
MAX,ELP5
MAX,LCMT1
MAX,PPIB
MAX,ISG20L2
MAX,SERF2
MAX,TOP2A
MAX,LRRC40
MAX,COG4
MAX,SREBF1
MAX,CHD1L
MAX,AMDHD2
MAX,CCL1
MAX,WWOX
MAX,SNRNP40
MAX,DHODH
MAX,IST1
MAX,GOSR1
MAX,HMG20A
MAX,MCUR1
MAX,TMOD2
MAX,BBS4
MAX,LHX1
MAX,SLC7A6
MAX,TBC1D2B
MAX,PIP4K2B
MAX,MYCBP
MAX,WWP2
MAX,SNTB2
MAX,MAPKAPK2
MAX,ZC3H7A
MAX,TPMT
MAX,HAP1
MAX,IREB2
MAX,CCT6B
MAX,RAB4A
MAX,TNFRSF8
MAX,C1orf174
MAX,SETD3
MAX,FDPS
MAX,IKZF3
MAX,PIGK
MAX,TINAGL1
MAX,IFI35
MAX,LAMC2
MAX,TMEM97
MAX,MDM4
MAX,KLHL25
MAX,COA3
MAX,EFCAB2
MAX,ADAM15
MAX,RABEP2
MAX,HP1BP3
MAX,NASP
MAX,KCNK2
MAX,CRCT1
MAX,MARCKSL1
MAX,BCL10
MAX,TECPR2
MAX,KCTD3
MAX,AHNAK2
MAX,GAS7
MAX,RASAL2
MAX,PHC2
MAX,LCMT2
MAX,GLMN
MAX,KLHL20
MAX,ECI1
MAX,FOXD2
MAX,BLMH
MAX,IDH3A
MAX,GFOD2
MAX,TRNAU1AP
MAX,MPI
MAX,GLG1
MAX,BAG5
MAX,PSMD7
MAX,HS3ST2
MAX,KDM1A
MAX,SYNRG
MAX,NOL9
MAX,ITGB3BP
MAX,CSF3R
MAX,TAF1A
MAX,HSBP1
MAX,UCK2
MAX,AURKAIP1
MAX,TNFAIP1
MAX,SNN
MAX,LCK
MAX,LEPR
MAX,CIAPIN1
MAX,VPS53
MAX,BRCA1
MAX,SCARF1
MAX,MCL1
MAX,CDK12
MAX,LLGL1
MAX,DFFA
MAX,TTC39A
MAX,CR2
MAX,CDC42BPB
MAX,ZWILCH
MAX,MEGF6
MAX,ZMYM6
MAX,DAP3
MAX,NLE1
MAX,DEXI
MAX,AGRP
MAX,PKMYT1
MAX,TAF13
MAX,LRRC36
MAX,HSD17B1
MAX,PELP1
MAX,PPIEL
MAX,GPR88
MAX,RAB5C
MAX,NMB
MAX,CFAP20
MAX,ESPN
MAX,TP53BP1
MAX,SUZ12
MAX,EDC4
MAX,WDR3
MAX,KRT10
MAX,CLCC1
MAX,CCL13
MAX,ATAD5
MAX,ERAL1
MAX,TRIM16
MAX,PSMB10
MAX,CLK2
MAX,CHRNA5
MAX,TMEM50A
MAX,SZRD1
MAX,MPRIP
MAX,PRDX1
MAX,RIT1
MAX,DUSP12
MAX,MMACHC
MAX,THAP3
MAX,ZNF200
MAX,OIP5
MAX,RPUSD2
MAX,FUBP1
MAX,ARL6IP1
MAX,RBM8A
MAX,DPH2
MAX,SLC35D1
MAX,CCDC28B
MAX,C1orf35
MAX,PRPF3
MAX,CINP
MAX,MYBBP1A
MAX,RBBP5
MAX,DDX19A
MAX,IDI1
MAX,EPHB2
MAX,MACF1
MAX,ERI3
MAX,GOLPH3L
MAX,LEFTY1
MAX,GNAT2
MAX,PEMT
MAX,SMG5
MAX,MYH13
MAX,MRTO4
MAX,OR2C1
MAX,PALB2
MAX,TAX1BP3
MAX,CLDN9
MAX,GUK1
MAX,CDC42
MAX,F11R
MAX,ARPP19
MAX,C1QL1
MAX,NBR2
MAX,PYY2
MAX,CES2
MAX,PSMA5
MAX,CHTOP
MAX,SCNM1
MAX,RHOT1
MAX,CNP
MAX,PML
MAX,AKR1A1
MAX,MPZ
MAX,CDC6
MAX,EDC3
MAX,BSDC1
MAX,SNX7
MAX,GLP2R
MAX,VKORC1
MAX,PTBP2
MAX,SLC30A10
MAX,FUS
MAX,CACNA1E
MAX,RAP1GAP
MAX,EPS8L3
MAX,GJB5
MAX,CTSE
ELK1,COPS7A
ELK1,ARHGAP1
ELK1,RRAGA
ELK1,EXOC2
ELK1,ODF2
ELK1,ECD
ELK1,BBS4
ELK1,EGR1
ELK1,PTGS2
ELK1,NELFE
ELK1,UGGT1
ELK1,EIF4E2
ELK1,EIF6
ELK1,NR1H2
ELK1,RNF167
ELK1,PSMC1
ELK1,OXLD1
ELK1,IPPK
ELK1,SPG11
ELK1,FAM149B1
ELK1,SCAND1
ELK1,TADA3
ELK1,MED18
ELK1,ITGB1BP1
ELK1,MTERF4
ELK1,DHPS
ELK1,PFN1
ELK1,DHX34
ELK1,SKIV2L
ELK1,UBXN1
ELK1,TOR1A
ELK1,DGUOK
ELK1,TSSC4
ELK1,ZNF787
ELK1,IRF3
ELK1,NKIRAS2
ELK1,MAP3K7
ELK1,ERI2
ELK1,BAG6
ELK1,GOLGA3
ELK1,EXOSC4
ELK1,LLGL2
ELK1,VPS37B
ELK1,FHL2
ELK1,RPS7
ELK1,KLHDC4
ELK1,TSG101
ELK1,DDX47
ELK1,CAP1
ELK1,ARF4
ELK1,CWC25
ELK1,CCDC9
ELK1,ACTB
ELK1,EIF4EBP2
ELK1,PRKCSH
ELK1,EIF5A
ELK1,TFG
ELK1,STK16
ELK1,STX10
ELK1,CHMP1A
ELK1,STYXL1
ELK1,PFKM
ELK1,ZPR1
ELK1,MYO19
ELK1,ARPC4
ELK1,GOLGA1
ELK1,ERCC1
ELK1,GATAD1
ELK1,MFSD10
ELK1,TRMT2A
ELK1,EGR4
ELK1,PGS1
ELK1,CDK9
ELK1,OFD1
ELK1,MAK16
ELK1,YRDC
ELK1,JUNB
ELK1,MTIF2
ELK1,APOM
ELK1,RPL24
ELK1,POP4
ELK1,GAK
ELK1,VPS51
ELK1,MUS81
ELK1,AAR2
ELK1,ODC1
ELK1,MCM7
ELK1,ECH1
ELK1,ASB1
ELK1,BBIP1
ELK1,EIF2B1
ELK1,FASTKD5
ELK1,PCGF1
ELK1,CLASRP
ELK1,ARHGEF7
ELK1,E2F4
ELK1,CHMP6
ELK1,KIAA0355
ELK1,ZNF408
ELK1,LMAN2
ELK1,CHERP
ELK1,IER2
ELK1,POLDIP2
ELK1,HNRNPF
ELK1,SF3B2
ELK1,CGGBP1
ELK1,COPA
ELK1,CCAR2
ELK1,METRN
ELK1,CPSF1
ELK1,OGFOD2
ELK1,SLC52A2
ELK1,HEXA
ELK1,NT5C
ELK1,GLB1L
ELK1,RFC4
ELK1,POLG2
ELK1,AURKAIP1
ELK1,ATP13A1
ELK1,ZNF165
ELK1,NFX1
ELK1,ING4
ELK1,FAM32A
ELK1,SUB1
ELK1,NRAS
ELK1,TRAPPC2
ELK1,POLD1
ELK1,RNMT
ELK1,RGS14
ELK1,ING1
ELK1,PNN
ELK1,PSCA
ELK1,CPSF7
ELK1,C17orf80
ELK1,APMAP
ELK1,BANF1
ELK1,TMEM185B
ELK1,AP4M1
ELK1,SLC30A5
ELK1,FLT3LG
ELK1,BTAF1
ELK1,RIPK1
ELK1,ATG101
ELK1,PNPLA2
ELK1,MLF2
ELK1,SLC27A5
ELK1,TP53I3
ELK1,C2orf42
ELK1,JMJD6
ELK1,DAPK3
ELK1,ENO3
ELK1,DNMT1
ELK1,MAP1LC3B
ELK1,PIDD1
ELK1,TUBA1C
ELK1,NFKBIL1
ELK1,HSP90AA1
ELK1,KDSR
ELK1,IDI1
ELK1,B4GALT1
ELK1,TMEM147-AS1
ELK1,STMN3
ELK1,CD19
ELK1,TUBA4A
ELK1,ARL6IP4
ELK1,ZFP36
ELK1,TRAPPC9
ELK1,NRSN2
ELK1,PIGO
ELK1,CCDC106
ELK1,HCN2
ELK1,BCL2L1
ELK1,ARC
ELK1,RHBDL1
ELK1,UNG
ELK1,RS1
ELK1,SUPT5H
ELK1,PRR7
ELK1,RTEL1
ELK1,TLX2
ELK1,SLC25A11
ELK1,VEGFB
ELK1,RPS5
ELK1,CKS2
ELK1,C6orf47
ELK1,FLAD1
CTCF,SOCS1
CTCF,ACBD4
CTCF,CEMIP
CTCF,HNF1B
CTCF,MAP2K1
CTCF,SYT17
CTCF,KREMEN2
CTCF,P3H4
CTCF,MAP2K3
CTCF,NKIRAS2
CTCF,FBXL8
CTCF,KATNBL1
CTCF,DNAJC7
CTCF,TRADD
CTCF,SRM
CTCF,FKBP10
CTCF,VTN
CTCF,NFAT5
CTCF,ZNF593
CTCF,SLC9A5
CTCF,PSMC3IP
CTCF,SMAD6
CTCF,MFGE8
CTCF,NBR1
CTCF,ADORA2B
CTCF,RCC1
CTCF,THBS1
CTCF,DAPK2
CTCF,GEMIN4
CTCF,PPCDC
CTCF,RASGRP1
CTCF,RPL11
CTCF,TP53
CTCF,RAB26
CTCF,DHRS3
CTCF,GABRB3
CTCF,FLOT2
CTCF,SSTR5
CTCF,RAP1GAP
CTCF,C17orf75
CTCF,CRK
CTCF,NDUFAB1
CTCF,RPL23A
CTCF,ISG20
CTCF,ONECUT1
CTCF,MLX
CTCF,MRM1
CTCF,SNAPC5
CTCF,NCDN
CTCF,CRLF3
CTCF,TMC5
CTCF,FAM174B
CTCF,MIR22HG
CTCF,KIAA0319L
CTCF,ORC6
CTCF,ZFAND6
CTCF,ARHGEF16
CTCF,ELMO3
CTCF,MPDU1
CTCF,MATN1
CTCF,DTWD1
CTCF,TK2
CTCF,HSD11B2
CTCF,H6PD
CTCF,CDH15
CTCF,MPP3
CTCF,ZNF646
CTCF,COL9A2
CTCF,MT2A
CTCF,ARL4D
CTCF,SH3BGRL3
CTCF,ATPAF2
CTCF,CHRNB1
CTCF,SENP3
CTCF,TM2D3
CTCF,IREB2
CTCF,CKB
CTCF,PSMB6
CTCF,RND2
CTCF,SETD1A
CTCF,IFI6
CTCF,CMC2
CTCF,RPS2
CTCF,SPSB1
CTCF,MYBBP1A
CTCF,SMAD3
CTCF,TUBGCP5
CTCF,FLII
CTCF,CD68
CTCF,RPS15A
CTCF,CENPN
CTCF,B2M
CTCF,CTF1
CTCF,SMPDL3B
CTCF,TMEM11
CTCF,PRDM16
CTCF,MECR
CTCF,MTHFS
CTCF,UBFD1
CTCF,NIP7
CTCF,DUOX2
CTCF,PYY2
CTCF,ERBB2
CTCF,ERAL1
CTCF,TMEM208
CTCF,TNFSF13
CTCF,USP22
CTCF,SOX15
CTCF,UBB
CTCF,ZC3H12A
CTCF,MEAF6
CTCF,HTR6
CTCF,UTP6
CTCF,PYY
CTCF,THRA
CTCF,SREBF1
CTCF,ERCC4
CTCF,PRSS21
CTCF,SEPHS2
CTCF,PIPOX
CTCF,TXNL4B
CTCF,DHODH
CTCF,CES3
CTCF,CLCNKB
CTCF,HCFC1R1
CTCF,CSK
CTCF,STRA6
CTCF,APRT
CTCF,SCNN1B
CTCF,IFI35
CTCF,MRPL20
CTCF,RPS17
CTCF,SHCBP1
CTCF,WDR73
CTCF,NTHL1
CTCF,GCHFR
CTCF,SLC24A1
CTCF,BTBD1
CTCF,GOT2
CTCF,MC1R
CTCF,C1QBP
CTCF,LARP6
CTCF,POLDIP2
CTCF,RSL24D1
CTCF,THAP3
CTCF,LYRM9
CTCF,RPL26
CTCF,RCN2
CTCF,PTPN9
CTCF,GRN
CTCF,FTO
CTCF,ZDHHC7
CTCF,SF3A3
CTCF,TUFM
CTCF,DPP8
CTCF,AMDHD2
CTCF,CCPG1
CTCF,TMEM231
CTCF,PABPC4
CTCF,ZNF23
CTCF,GOSR1
CTCF,MYH11
CTCF,KIAA0513
CTCF,KCNJ12
CTCF,GDE1
CTCF,KRT15
CTCF,ARPP19
CTCF,AGO1
CTCF,TMED3
CTCF,TMOD3
CTCF,MT3
CTCF,PAM16
CTCF,ELP5
CTCF,STAT3
CTCF,LPCAT4
CTCF,CFDP1
CTCF,FNDC8
CTCF,PLK1
CTCF,AKTIP
CTCF,DNAJC16
CTCF,NUDT7
CTCF,WDR61
CTCF,THRAP3
CTCF,ST3GAL2
CTCF,DLG4
CTCF,MSL1
CTCF,B9D1
CTCF,DCTPP1
CTCF,ASAP3
CTCF,THAP11
CTCF,ARRB2
CTCF,EMC6
CTCF,PLCH2
CTCF,OIP5
CTCF,POLR3K
CTCF,EFNB3
CTCF,AKAP10
CTCF,BRCA1
CTCF,SHMT1
CTCF,FOXF1
CTCF,FEM1B
CTCF,TSR1
CTCF,SLC7A5
CTCF,ZNF205
CTCF,DMXL2
CTCF,HMG20A
CTCF,KAT8
CTCF,TNK1
CTCF,LRRC49
CTCF,THAP10
CTCF,CDH3
CTCF,MRPS11
CTCF,NOS2
CTCF,CILP
CTCF,DNAJA2
CTCF,CA12
CTCF,TOX3
CTCF,ASPHD1
CTCF,NBR2
CTCF,CYFIP1
CTCF,VKORC1
CTCF,ZNF778
CTCF,PIGV
CTCF,UNC119
CTCF,EIF3I
CTCF,NME3
CTCF,ID3
CTCF,PARD6A
CTCF,C1orf109
CTCF,ATP2C2
CTCF,UMOD
CTCF,ASGR1
CTCF,HEATR3
CTCF,ETV4
CTCF,GABRA5
CTCF,ITGAE
CTCF,CDH13
CTCF,KRT14
CTCF,ADAT1
CTCF,FAM110D
CTCF,ACAN
CTCF,ALOX15
CTCF,BCKDK
CTCF,SPATA5L1
CTCF,IFT20
CTCF,FOXL1
CTCF,LHX1
CTCF,SOCS7
CTCF,PKM
CTCF,YRDC
CTCF,KRT12
CTCF,PFAS
CTCF,PSMB10
CTCF,MRPL28
CTCF,ZNHIT3
CTCF,NAGLU
CTCF,NUP93
CTCF,HPR
CTCF,FBXO2
CTCF,KIF23
CTCF,CD52
CTCF,ITGA2B
CTCF,PLA2G2D
CTCF,SNRPA1
CTCF,INPP5B
CTCF,RPH3AL
CTCF,MED9
CTCF,SALL1
CTCF,SNAP23
CTCF,MT1H
CTCF,CDH16
CTCF,KLHL25
CTCF,PLA2G2A
CTCF,TSR3
CTCF,CX3CL1
CTCF,ITGAM
